user_name,date,text,tweet_id,user_followers,is_retweet
RippleXrpie,2026-04-26 11:01:04,"🚨NEW: ""Crypto is a BIG INDUSTRY that has become MAINSTREAM!"" — 🇺🇸 President Trump

CLARITY ACT ⏳ https://t.co/876PSKO31t",2048356682116251905,464162,False
aussiehaggie,2026-04-26 11:56:02,"How many followers do you need today?🫵💭✍️😉🧡

watch your numbers🧐📈🚀

we follow you 🤝💯💥💥💥💥💥💥💥💥 https://t.co/X9GKj0zqxn",2048370516004843994,44900,False
DailyStackHQ,2026-04-25 11:59:58,"@CryptoMichNL Bitcoin.
Over and over again.
It's Bitcoin.",2048009119009837188,1695,False
aussiehaggie,2026-04-26 11:28:05,"Follow @Abraham85429537 ✅💯🔥🔥
He's active and follows everyone back.🤝2️⃣3️⃣👏🫂🥇😉🧡📮🎲🥠🐛

I like someone who is very active in my post.🔥😘 (Comment & Retweet & Like) Chances are high to be the winner.🥇
I pick 4️⃣0️⃣of my active reply guys every day and upload their accounts to my timeline.
Even if you've been on the timeline, it can be uploaded again to my timeline🔁😉",2048363482765205969,44900,False
BCryptodinero,2026-04-26 13:03:09,"Noticias Cripto Candentes: Trump, Fed, Ethereum y Mercados Globales - 26 de Abril #CriptoNoticias #Bitcoin #Ethereum #Trump #Fed https://t.co/sPFG6qnx5f",2048387406311665958,19372,False
ChrisCa76642661,2026-04-26 12:53:56,"🚀 Bitcoin (BTC) is at $77,869 
24h: 0.37% • Market Cap: $1558.41B

Live chart: https://t.co/8C780qq2Y4

#Crypto #Bitcoin #Ethereum #BaseChain",2048385087163507077,1509,False
aussiehaggie,2026-04-26 11:39:29,"Follow @Poundsgroup001 ✅💯🔥🔥🔥
He's active and follows everyone back.🤝2️⃣5️⃣👏🫂🥇😉🧡⛏️📮⁉️🍼

I like someone who is very active in my post.🔥😘 (Comment & Retweet & Like) Chances are high to be the winner.🥇
I pick 4️⃣0️⃣of my active reply guys every day and upload their accounts to my timeline.
Even if you've been on the timeline, it can be uploaded again to my timeline🔁😉",2048366349316198757,44900,False
davidgua_eth,2026-04-26 12:25:38,"ETH fees sting, but they’re about to become something valuable. 

$ONDO SUMMIT. BLACKROCK. 10% of supply as XAUT & SLVON.

🔥 TOKENIZED GOLD & SILVER LIVE 🔥

https://t.co/YUTTvsiQv3

Top players in finance are gathering for this tokenization event.

Eligible:
✅ $ONDO holder
✅ Ethereum fees contributor
✅ DeFi participant
✅ On-chain presence

Just one interaction is all it takes.

10% supply = tokenized gold & silver for you. 
Turn ETH fees into real $XAUT $SLVON.

I’m seeing claims ranging from $500 to $15,000.

Your share from the 10% pool is waiting.
Stack up on digital gold. Earn daily rewards.

Don’t sleep on this 👇",2048377963310166300,269098,False
aussiehaggie,2026-04-26 11:40:51,Pay with crypto &amp; Get a $20 bonus for BTC mining https://t.co/uACuH1iV87,2048366693513355473,44900,False
crypto_economy,2026-04-26 13:00:01,"📊 ETF redefinen el pulso del mercado

Los flujos hacia ETF spot de Bitcoin ganan protagonismo como posible factor clave en la dirección del mercado cripto.

📰 Artículo completo:

https://t.co/iNxLn2CdFp",2048386616117383345,6110,False
javedahmedhere,2026-04-26 12:00:04,"🧿 4H Crypto Snapshot

🟡 BTC $78,114 ⬆️0.6%
🟣 ETH $2,336 ⬆️1.0%
🟠 BNB $632.70 ⬇️0.3%
🟢 SOL $86.53 ⬆️0.2%

😨 Fear &amp; Greed: 33 (Fear)
➡️ Market flat | ETH leads +1.0%
Market slightly green... cautious optimism 📊

#Bitcoin #Crypto #Web3",2048371528967041192,76,False
0xCan24,2026-04-26 11:18:23,"quantum computing is going to break the cryptography securing your wallet

@quipnetwork is building the wrapper that protects ethereum and solana before that happens

most of crypto still treats this as a 2030 problem

$QUIP is positioning for when it isn’t https://t.co/zVxz5fjukf",2048361041017401384,20912,False
BankXRP,2026-04-26 13:16:58,"CME Group just released their latest crypto highlights, covering everything from the legacy leaders to their newest additions. 
See how the suites performed:

Bitcoin | $378B
Ether | $155B
Solana | $21B
XRP | $13B
Chainlink | $68M
Cardano | $29M
Stellar | $19M

Dive into the data here: https://t.co/6EETCjQfwR",2048390883368653195,273812,False
TrendingBitcoin,2026-04-26 12:03:00,BlackRock has labeled Bitcoin as a “risk-off” asset. 👀 https://t.co/wlLDVPgJuh,2048372268297036285,75185,False
ImCryptOpus,2026-04-26 13:26:57,"@cryptogoos Accumulation phase, weak hands exit, smart money loads up. $BTC",2048393396226494975,20325,False
playboycrypt0,2026-04-26 11:33:02,"MAY 5TH TGE IS HERE! 

TAKE MY MUFFIN IS DROPPING $MUFFIN AND THE CHARTS ARE ABOUT TO GO PARABOLIC! @TMM_ETH 
 
They poured $15M+ into building TMM IP while TGE launches at just $233k initial cap, meaning Web2 valuation already dwarfs the starting market.

LOW MCAP ENTRY TO ABSURD UPSIDE

Everyone free minted Korneys already, now holding them in wallet guarantees your $MUFFIN airdrop drops May 5th.

Web3s most asymmetric IP opportunity live now.
https://t.co/zPtjVOZsvm",2048364727458226269,56685,False
BitcoinArchive,2026-04-26 11:29:27,Simulation says… https://t.co/xaITbxtIx5,2048363826647597183,1814796,False
ChrisCa76642661,2026-04-26 13:16:40,"🚀 Bitcoin (BTC) is at $77,915 
24h: 0.38% • Market Cap: $1558.27B

Live chart: https://t.co/8C780qq2Y4

#Crypto #Bitcoin #Ethereum #BaseChain",2048390807057567942,1509,False
CryptoNewsHntrs,2026-04-26 12:14:56,"🔥 HUGE: MICROSTRATEGY NOW HAS MORE $BTC THAN BLACKROCK IBIT!

STRATEGY: 815,061 BTC
IBIT: \~803K-812K BTC

MSTR LEADS BY OVER 12,000 BTC FOR THE FIRST TIME SINCE 2024! https://t.co/ze20WRf6m2",2048375274153165115,28728,False
misterrcrypto,2026-04-26 11:01:21,"According to Kalshi traders, there’s only a 43% chance the Crypto Market Structure legislation becomes law before 2027.

We’ve waited long enough… make it happen! https://t.co/d434SVZp9Q",2048356752895230135,140024,False
PiNewsMedia,2026-04-26 12:02:00,"🚨BREAKING: Apple Inc. lifts iOS restrictions, opening the door for in-app Bitcoin and crypto payments.

a major shift as the $4T tech giant moves closer to embracing digital assets.🚀 https://t.co/upppZpm3YI",2048372016525484142,1133453,False
Bitcoin_Teddy,2026-04-26 12:04:00,"Jim Cramer says, ""I don’t believe Bitcoin can reach 500K, let alone $1.0M, that’s improbable."" https://t.co/wcTHoS9rx2",2048372519863021792,89267,False
Washigorira,2026-04-26 11:29:51,"#Bitcoin Little reminder

Daily bullish confirmation comes once the lagging span (orange line) clears the Kumo cloud.  

$79K is the key level to clear. https://t.co/vnIQqfcR2i",2048363925402468718,139490,False
QuintenFrancois,2026-04-26 11:39:14,"Amazon Web Services now uses Chainlink

In 2019 this news would pump $LINK +100%

Today price doesn’t move a penny",2048366287160541235,222009,False
TheValueTrade,2026-04-24 18:34:55,"Ok, Crypto

You have my full attention now.

$BTC $ETH",2047746120588341450,37197,False
crypto_banter,2026-04-26 12:23:00,"What would you do if Bitcoin went to $250,000 in 2026? 👀",2048377301075886377,439952,False
0xReflection,2026-04-26 10:57:10,"Be prepared.

$BTC https://t.co/RVbwRDMKbQ",2048355699499966750,204186,False
cryptofergani,2026-04-26 11:32:45,Memecoins will literally change your life https://t.co/AxvYIrdDGJ,2048364658122227852,263102,False
CryptoTony__,2026-04-26 11:54:00,"$TAO / $USD - Update 

A dip to $228 is what i am waiting for to pull the trigger on a long on a bounce. https://t.co/rgDhuQk1ye",2048370003024413058,567081,False
CryptoTony__,2026-04-26 12:27:00,"$USDT Dominance - Update 

Dip and pump iwhat i am looking for. Relief on Crypto today please. https://t.co/2qa08D1Ebw",2048378307666948385,567081,False
BSCGemsAlert,2026-04-26 10:57:32,Wall Street is adopting Bitcoin &amp; Ethereum 🚀,2048355792739602654,504763,False
DonWedge,2026-04-26 11:28:38,this or one bitcoin ? https://t.co/1kZP6BqIMC,2048363622238183875,231088,False
CryptoMichNL,2026-04-26 12:45:00,"The most bullish scenario for #Bitcoin would be this breakout to $100K in the coming period.

The reason for this is that it invalidates essentially every bearish retest scenario and clearly makes a new higher high.

After such a case, you'd be looking for a higher low, which the previous resistance level then needs to flip as support.

I'm not giving this scenario a lot of value, yet, but it outlines perfectly what the crucial resistance zones are.

For me, a breakout above $84-87K is evidence that we're done with the bear market, and if you look at the statistical impact of the previous crash to $60K, there's been only one scenario where the markets have hit new lows: Q4 2022 during the FTX collapse.

Sure, we can have the same type of event taking place again, although times are completely different these times with new ATHs on the Nasdaq and a rotating business cycle into our favor. 

Statistically, after such a collapse, a new ATH for Bitcoin is hit in less than twelve months after that. 

Additionally, the bear market doesn't go deeper in sigma outlier than the bull market has been. This time is no different, it has already hit those regions. 

Again, I'm not giving this much value, yet, but it's important to realize that when we're hitting the $84-87K levels, that breaking through it means that the bear market is most likely over.",2048382837842460739,819644,False
VoidReader_,2026-04-23 14:36:16,"$707,940 net profit on 5-minute crypto markets, mostly Bitcoin

49,831 predictions made with a 53.0% win rate

The best trade brought $50,838 from $8,636

Today’s profit came out to +$49,920

The wallet remains active and continues to deliver results, that’s what matters most

Wallet: 0xe1d6b51521bd4365769199f392f9818661bd907c",2047323674684874965,730,False
AshCrypto,2026-04-26 10:53:36,"The real bull run will start once ETH finally breaks above $4,900 properly.

ETH is stuck in this range since 2021. https://t.co/oq5Ww2wvTy",2048354803894698233,2152216,False
RyszardPetru,2026-04-26 12:20:51,"Słyszę, że niektórzy chcą pozywać państwo za zonda crypto.  

Niestety Pałac Prezydencki sie nie wypłaci.",2048376759460954505,361888,False
ImCryptOpus,2026-04-26 13:26:34,"@cryptorover Selling pressure shakes the herd, accumulation for us then. $ETH",2048393298025336995,20324,False
CryptoNewsHntrs,2026-04-26 11:09:49,"KEVIN O’LEARY PREDICTS $200,000 BITCOIN! 🚀

THE CATALYST? PASSAGE OF THE CLARITY ACT. ⚖️ https://t.co/MPl3rwgZTJ",2048358884734013501,28734,False
Xfinancebull,2026-04-26 13:21:08,"JUST IN 🚨🚨🚨 THE SEC JUST PUBLISHED AN EDUCATIONAL PDF ON CRYPTO.

And yes, the language matters.

The handout breaks crypto into assets, networks, and applications, then lists examples of digital commodities that are not securities in this framework:

$APT, $AVAX, $BTC, $BCH, $ADA, $LINK, $DOGE, $ETH, $HBAR, $LTC, $DOT, $SHIB, $SOL, $XLM, $XTZ, and $XRP.

Read the stack for what it is:

👉 BTC/BCH/LTC = money-style transfer assets
👉 ETH/SOL/AVAX/ADA/DOT/XTZ/APT = programmable network fuel
👉 LINK = data infrastructure
👉 HBAR = enterprise-grade rails
👉 XLM/XRP = payment-focused utility
👉 DOGE/SHIB = also listed by SEC staff as digital commodity examples

The conversation around crypto is clearly shifting.

Is the SEC finally starting to catch up?",2048391931215130752,40513,False
CryptoMichNL,2026-04-26 11:00:01,"The #Bitcoin bottom is in.

The chances that this is the case have substantially increased.

That's why I think that these #Altcoins are a must-watch:
https://t.co/dd2WF1JOhK",2048356417904705566,819644,False
pete_rizzo_,2026-04-26 13:06:57,"BREAKING: BILLIONAIRE MICHAEL SAYLOR JUST ANNOUNCED HE IS BUYING MORE #BITCOIN 

NEXT MASSIVE STRATEGY BUY IS LOADING 🚀 https://t.co/ocMbJyumPt",2048388363812487401,212501,False
davidgua_eth,2026-04-26 12:00:35,"remember that $200 swap back in 2021?  

yup, $GWEI hasn’t forgotten either  

https://t.co/OXDOxhNTcJ  

Airdrop is LIVE right now  

Your proof of pain on ETH mainnet = your allocation  

Eligible:  
→ Gas ID threshold met  
→ Shared Gas ID on X  
→ Open Gas Initiative actions  

Early ecosystem users are also claiming:  
✅ Bridged to GWEI  
✅ Used dApps  
✅ Held tokens  

Gasless Future rewards those who endured the gas wars  

See what you’re owed  
$ZETA $LUCARIO",2048371662274380160,269098,False
Prinz_Land,2026-04-26 13:19:31,"Bullish or Bearish? $BTC

Kevin Warsh Is Ready to Fix the Fed. Inflation Is Standing in the Way.

Kevin Warsh, left, is on track to succeed outgoing Federal Reserve Chair Jerome Powell https://t.co/qdOYw0scL5",2048391526288355611,18043,False
Bitcoin_World20,2026-04-26 12:40:51,"When you stick to your own strategy and stop overcomplicating things, trading becomes clearer and your confidence naturally improves.
#BTC #Crypto",2048381792554827880,11093,False
davidgua_eth,2026-04-26 11:47:30,"$ETH is still here, just locked up and waiting for you to claim it.

Every transaction had fees tucked away in a hidden wallet.

A ton of wallets are sitting on HUNDREDS, totally unnoticed.

https://t.co/sZV0UpUFMo

Think about all those fees you've paid. That cash is still around. We're talking tens of thousands for active traders.

Incinerators take 2-5%  
Terminals hit you with 1%+

etH Reclaimer:  
→ Scan any wallet for free  
→ Just a 0.5% fee  
→ With referral: 0.275%

$AEVO $AWE",2048368370232291665,269098,False
AaronRDay,2026-04-26 13:10:32,"MICHIGAN JUST GAVE BIG TECH A $42.5 MILLION TAXPAYER GIFT WHILE GAMBLING YOUR PENSION ON BITCOIN

Your state handed massive tax breaks to data centers that create only 30 jobs each, then authorized gambling $17 billion in pension funds on crypto.

Here's what Michigan taxpayers are funding:

1. $42.5 million minimum in lost tax revenue for data centers requiring only 30+ jobs each despite $250 million investments
2. Switch's $5 billion Grand Rapids data center secured property tax exemptions and promised 1,000 jobs
3. 15+ data center proposals flooded in after 2024 incentives targeting Google and Microsoft
4. $17 billion in pension funds now authorized for Bitcoin and crypto investments through new Senate bills
5. Dearborn's FUSUS system monitors thousands of cameras with six-drone fleet responding in under 2.5 minutes
6. Refusing biometric submission to police is a criminal misdemeanor with 90 days jail time

Now follow the money:

Governor Gretchen Whitmer → Signed 2024 data center tax incentives → Eliminated 6% sales tax through 2065
Michigan Strategic Fund → Issues data center certificates → $250M minimum investment for 30+ jobs
DTE Energy/Consumers Energy → $3.5 billion commitment to Michigan businesses → May 2025 partnership deal
Senator Elissa Slotkin → Voted for federal stablecoin framework → Aligned with Trump crypto agenda

Technocracy Index Score: 55.2/100 — ACCELERATING

Full investigation with every name, dollar amount, and contract:
https://t.co/1GXMDRCjq1

@GretchenWhitmer @SenGaryPeters @SenStabenow @ACLUofMichigan @LPMichigan @BridgeMichigan @ProPublica @johnphilo @DETAlliance @MichStrategicFund",2048389265889837296,61953,False
